environment,robot_number,iteration,value1,value2
bidirectional,8,1,-1.0295966104347372,1.0295966104347372
bidirectional,8,2,-9.657129591303232,9.657129591303232
bidirectional,8,3,-8.29446930388383,8.29446930388383
bidirectional,8,4,-10.175089201067095,10.175089201067095
bidirectional,8,5,-4.67711886756004,4.67711886756004
bidirectional,8,6,-1.0412262772134397,1.0412262772134397
bidirectional,8,7,-0.2523273399446424,0.2523273399446424
bidirectional,8,8,-5.647913272032838,5.647913272032838
bidirectional,8,9,-0.9114784731339682,0.9114784731339682
bidirectional,8,10,-0.5178553699755639,0.5178553699755639
bidirectional,8,11,-12.027594586244987,12.027594586244987
bidirectional,8,12,-1.0075210829357957,1.0075210829357957
bidirectional,8,13,-3.310301736343831,3.310301736343831
bidirectional,8,14,-13.48749579395087,13.48749579395087
bidirectional,8,15,-3.3479482391106785,3.3479482391106785
bidirectional,8,16,-12.229666625540858,12.229666625540858
bidirectional,8,17,-5.0472299769060385,5.0472299769060385
bidirectional,8,18,-10.674383079413488,10.674383079413488
bidirectional,8,19,-9.344450911022037,9.344450911022037
bidirectional,8,20,-0.26173800620190946,0.26173800620190946
bidirectional,8,21,-13.15679534759883,13.15679534759883
bidirectional,8,22,-5.5237413024104,5.5237413024104
bidirectional,8,23,-15.020844854873161,15.020844854873161
bidirectional,8,24,-4.321545604661026,4.321545604661026
bidirectional,8,25,-10.093533610248642,10.093533610248642
bidirectional,8,26,-1.8826624378901329,1.8826624378901329
bidirectional,8,27,-14.837776585770271,14.837776585770271
bidirectional,8,28,-10.847278379448909,10.847278379448909
bidirectional,8,29,-4.147548368655507,4.147548368655507
bidirectional,8,30,-5.750015527281391,5.750015527281391
bidirectional,8,31,-14.919405382635773,14.919405382635773
bidirectional,8,32,-4.841097785260075,4.841097785260075
bidirectional,8,33,-1.3988877087816007,1.3988877087816007
bidirectional,8,34,-2.2068291426542004,2.2068291426542004
bidirectional,8,35,-0.6715080633227615,0.6715080633227615
bidirectional,8,36,-18.814249272201096,18.814249272201096
bidirectional,8,37,-6.445384704636467,6.445384704636467
bidirectional,8,38,-1.3533984882266594,1.3533984882266594
bidirectional,8,39,-8.945312756258758,8.945312756258758
bidirectional,8,40,-8.736719210431332,8.736719210431332
bidirectional,8,41,-3.438035290363132,3.438035290363132
bidirectional,8,42,-6.2717253656426095,6.2717253656426095
bidirectional,8,43,-7.597829448166024,7.597829448166024
bidirectional,8,44,-5.015451970355429,5.015451970355429
bidirectional,8,45,-11.482981658369653,11.482981658369653
bidirectional,8,46,-2.4954737548173114,2.4954737548173114
bidirectional,8,47,-0.9632691304218781,0.9632691304218781
bidirectional,8,48,-0.515895106697144,0.515895106697144
bidirectional,8,49,-0.6946218064143039,0.6946218064143039
bidirectional,8,50,-19.428694851700286,19.428694851700286
bidirectional,8,51,-8.670156037297943,8.670156037297943
bidirectional,8,52,-3.5814154224560752,3.5814154224560752
bidirectional,8,53,-11.828643874671002,11.828643874671002
bidirectional,8,54,-17.86307739781057,17.86307739781057
bidirectional,8,55,-1.2747766161080563,1.2747766161080563
bidirectional,8,56,-3.6619514959971156,3.6619514959971156
bidirectional,8,57,-6.1385759393874935,6.1385759393874935
bidirectional,8,58,-2.0703197753413747,2.0703197753413747
bidirectional,8,59,-8.535184935134296,8.535184935134296
bidirectional,8,60,-16.048341673786027,16.048341673786027
bidirectional,8,61,-6.966474927349779,6.966474927349779
bidirectional,8,62,-0.6212247301264568,0.6212247301264568
bidirectional,8,63,-5.18154527101612,5.18154527101612
bidirectional,8,64,-8.919368975743296,8.919368975743296
bidirectional,8,65,0.33410434183777227,-0.33410434183777227
bidirectional,8,66,-2.1444128977765473,2.1444128977765473
bidirectional,8,67,-0.49337931907604116,0.49337931907604116
bidirectional,8,68,-13.51438523384249,13.51438523384249
bidirectional,8,69,-4.2854064897153705,4.2854064897153705
bidirectional,8,70,-4.405918289149,4.405918289149
bidirectional,8,71,-6.741344766656923,6.741344766656923
bidirectional,8,72,-0.6660958738572873,0.6660958738572873
bidirectional,8,73,-1.4370807491603586,1.4370807491603586
bidirectional,8,74,-5.650653890368517,5.650653890368517
bidirectional,8,75,-0.8108926049566207,0.8108926049566207
bidirectional,8,76,-14.814687174381561,14.814687174381561
bidirectional,8,77,-9.234253441646047,9.234253441646047
bidirectional,8,78,-0.4033121797767052,0.4033121797767052
bidirectional,8,79,-3.960794549716482,3.960794549716482
bidirectional,8,80,-13.40838930941328,13.40838930941328
bidirectional,8,81,-32.030916192990674,32.030916192990674
bidirectional,8,82,-11.746430578195543,11.746430578195543
bidirectional,8,83,-24.09280580193422,24.09280580193422
bidirectional,8,84,-11.732931045561358,11.732931045561358
bidirectional,8,85,-1.5698149466381892,1.5698149466381892
bidirectional,8,86,-17.79385459314419,17.79385459314419
bidirectional,8,87,-1.7158615495364415,1.7158615495364415
bidirectional,8,88,-4.717011820465359,4.717011820465359
bidirectional,8,89,-10.60573052907148,10.60573052907148
bidirectional,8,90,-14.454700651021042,14.454700651021042
bidirectional,8,91,-7.372467922566528,7.372467922566528
bidirectional,8,92,-0.4454018715761805,0.4454018715761805
bidirectional,8,93,-4.7555162392035015,4.7555162392035015
bidirectional,8,94,-5.12087536509685,5.12087536509685
bidirectional,8,95,-1.585921086261095,1.585921086261095
bidirectional,8,96,-11.13360832380927,11.13360832380927
bidirectional,8,97,-4.8954098139686835,4.8954098139686835
bidirectional,8,98,-2.145797046628047,2.145797046628047
bidirectional,8,99,-12.06554197684541,12.06554197684541
bidirectional,9,0,6.070567025317715,-6.070567025317715
bidirectional,9,1,1.1348522448592462,-1.1348522448592462
bidirectional,9,2,-2.7484906024426436,2.7484906024426436
bidirectional,9,3,12.29820017588311,-12.29820017588311
bidirectional,9,4,13.0381163978509,-13.0381163978509
bidirectional,9,5,-5.240947638846492,5.240947638846492
bidirectional,9,6,-1.2738031528914888,1.2738031528914888
bidirectional,9,7,3.761032572130503,-3.761032572130503
bidirectional,9,8,2.4384695518471915,-2.4384695518471915
bidirectional,9,9,5.0365108802743634,-5.0365108802743634
bidirectional,9,10,6.293716034477626,-6.293716034477626
bidirectional,9,11,-4.607494425284756,4.607494425284756
bidirectional,9,12,1.9233936033444934,-1.9233936033444934
bidirectional,9,13,4.288213006692246,-4.288213006692246
bidirectional,9,14,4.716306561012132,-4.716306561012132
bidirectional,9,15,-2.1948867606099753,2.1948867606099753
bidirectional,9,16,1.0290575530604258,-1.0290575530604258
bidirectional,9,17,-0.792848287904846,0.792848287904846
bidirectional,9,18,0.7815782167519956,-0.7815782167519956
bidirectional,9,19,-1.9228880567252986,1.9228880567252986
bidirectional,9,20,10.845093397829274,-10.845093397829274
bidirectional,9,21,2.748144365331868,-2.748144365331868
bidirectional,9,22,1.033807935266708,-1.033807935266708
bidirectional,9,23,10.459969130194892,-10.459969130194892
bidirectional,9,24,1.0272519936746676,-1.0272519936746676
bidirectional,9,25,5.1314415231843356,-5.1314415231843356
bidirectional,9,26,3.365784913473135,-3.365784913473135
bidirectional,9,27,1.5487727042185355,-1.5487727042185355
bidirectional,9,28,11.148576621532015,-11.148576621532015
bidirectional,9,29,20.143141107537232,-20.143141107537232
bidirectional,9,30,7.472278601859102,-7.472278601859102
bidirectional,9,31,-2.753711382196016,2.753711382196016
bidirectional,9,32,-4.916737898394601,4.916737898394601
bidirectional,9,33,-4.654828979539957,4.654828979539957
bidirectional,9,34,-1.6302982139956157,1.6302982139956157
bidirectional,9,35,0.49578389381039756,-0.49578389381039756
bidirectional,9,36,-2.9902568574667043,2.9902568574667043
bidirectional,9,37,0.5170578134267032,-0.5170578134267032
bidirectional,9,38,1.2652020150101038,-1.2652020150101038
bidirectional,9,39,4.459038577494709,-4.459038577494709
bidirectional,9,40,27.186511136313854,-27.186511136313854
bidirectional,9,41,2.858100542932945,-2.858100542932945
bidirectional,9,42,-0.9108697978069529,0.9108697978069529
bidirectional,9,43,4.787544788398321,-4.787544788398321
bidirectional,9,44,15.732665994022014,-15.732665994022014
bidirectional,9,45,-2.363590072495569,2.363590072495569
bidirectional,9,46,-3.0942728472621184,3.0942728472621184
bidirectional,9,47,-2.2542206040921116,2.2542206040921116
bidirectional,9,48,0.8756790314413792,-0.8756790314413792
bidirectional,9,49,0.6927992157909841,-0.6927992157909841
bidirectional,9,50,4.1959718292066555,-4.1959718292066555
bidirectional,9,51,-1.5150713872167216,1.5150713872167216
bidirectional,9,52,12.434584830766681,-12.434584830766681
bidirectional,9,53,-2.7365230556824827,2.7365230556824827
bidirectional,9,54,11.550684789462878,-11.550684789462878
bidirectional,9,55,12.184943970179987,-12.184943970179987
bidirectional,9,56,-1.4270300974578873,1.4270300974578873
bidirectional,9,57,-1.0441975217071047,1.0441975217071047
bidirectional,9,58,2.925144621464426,-2.925144621464426
bidirectional,9,59,0.04654307878533359,-0.04654307878533359
bidirectional,9,60,-0.7550650997283981,0.7550650997283981
bidirectional,9,61,0.4587871654503033,-0.4587871654503033
bidirectional,9,62,6.188680498690886,-6.188680498690886
bidirectional,9,63,6.595182731240186,-6.595182731240186
bidirectional,9,64,7.574060079990204,-7.574060079990204
bidirectional,9,65,-5.948644342669979,5.948644342669979
bidirectional,9,66,5.790158104444913,-5.790158104444913
bidirectional,9,67,5.866172330247963,-5.866172330247963
bidirectional,9,68,5.990423526275677,-5.990423526275677
bidirectional,9,69,3.7242034191141613,-3.7242034191141613
bidirectional,9,70,5.893998514947896,-5.893998514947896
bidirectional,9,71,3.2863200941183237,-3.2863200941183237
bidirectional,9,72,-1.165127652167115,1.165127652167115
bidirectional,9,73,-3.655602888004765,3.655602888004765
bidirectional,9,74,1.1800056369439744,-1.1800056369439744
bidirectional,9,75,-0.9205856808899284,0.9205856808899284
bidirectional,9,76,-2.0286757143383483,2.0286757143383483
bidirectional,9,77,-2.1710035210303573,2.1710035210303573
bidirectional,9,78,-2.045797551375145,2.045797551375145
bidirectional,9,79,-1.3192613314799928,1.3192613314799928
bidirectional,9,80,-5.7887882672440725,5.7887882672440725
bidirectional,9,81,10.329704312603567,-10.329704312603567
bidirectional,9,82,15.620268404047437,-15.620268404047437
bidirectional,9,83,5.1347518856726,-5.1347518856726
bidirectional,9,84,8.293273525614623,-8.293273525614623
bidirectional,9,85,1.1001460142765183,-1.1001460142765183
bidirectional,9,86,1.0598529028015804,-1.0598529028015804
bidirectional,9,87,-0.8416704294575652,0.8416704294575652
bidirectional,9,88,11.276755460868628,-11.276755460868628
bidirectional,9,89,8.00182869916506,-8.00182869916506
bidirectional,9,90,5.397681835637499,-5.397681835637499
bidirectional,9,91,0.28386605069340476,-0.28386605069340476
bidirectional,9,92,-2.50976192260822,2.50976192260822
bidirectional,9,93,1.6144571162912769,-1.6144571162912769
bidirectional,9,94,-0.747912957485255,0.747912957485255
bidirectional,9,95,-8.600714505008682,8.600714505008682
bidirectional,9,96,0.6389287601334814,-0.6389287601334814
bidirectional,9,97,10.610300124283285,-10.610300124283285
bidirectional,9,98,-0.13268858245356796,0.13268858245356796
bidirectional,9,99,2.1375254843525084,-2.1375254843525084
bidirectional,10,0,-0.9793653966779203,0.9793653966779203
bidirectional,10,1,0.9472690182771117,-0.9472690182771117
bidirectional,10,2,-6.520337618020079,6.520337618020079
bidirectional,10,3,3.014793101394318,-3.014793101394318
bidirectional,10,4,-2.39667277948449,2.39667277948449
bidirectional,10,5,0.9487317637307342,-0.9487317637307342
bidirectional,10,6,0.7700907629310336,-0.7700907629310336
bidirectional,10,7,12.363706568731004,-12.363706568731004
bidirectional,10,8,0.9564175597285498,-0.9564175597285498
bidirectional,10,9,3.5712393881701843,-3.5712393881701843
bidirectional,10,10,-2.5018365566035357,2.5018365566035357
bidirectional,10,11,8.83786207613062,-8.83786207613062
bidirectional,10,12,12.23043463655948,-12.23043463655948
bidirectional,10,13,7.465027458330539,-7.465027458330539
bidirectional,10,14,-3.336189966468993,3.336189966468993
bidirectional,10,15,-0.5031222754611235,0.5031222754611235
bidirectional,10,16,-3.107633473511328,3.107633473511328
bidirectional,10,17,0.699121676089888,-0.699121676089888
bidirectional,10,18,3.078010676884844,-3.078010676884844
bidirectional,10,19,1.8890117568569025,-1.8890117568569025
bidirectional,10,20,2.4327474784841456,-2.4327474784841456
bidirectional,10,21,-1.1655525070145387,1.1655525070145387
bidirectional,10,22,-0.6513066337741407,0.6513066337741407
bidirectional,10,23,-0.12551767386213442,0.12551767386213442
bidirectional,10,24,-4.6981494218056525,4.6981494218056525
bidirectional,10,25,-3.268950169868532,3.268950169868532
bidirectional,10,26,3.980047484215774,-3.980047484215774
bidirectional,10,27,-1.5536515749615774,1.5536515749615774
bidirectional,10,28,0.7795453192466937,-0.7795453192466937
bidirectional,10,29,7.187685245704614,-7.187685245704614
bidirectional,10,30,-10.450114856050874,10.450114856050874
bidirectional,10,31,-2.040106350083775,2.040106350083775
bidirectional,10,32,8.582856028706232,-8.582856028706232
bidirectional,10,33,-7.83802756736921,7.83802756736921
bidirectional,10,34,0.17002060881819148,-0.17002060881819148
bidirectional,10,35,10.672235883641449,-10.672235883641449
bidirectional,10,36,-0.7945917165754253,0.7945917165754253
bidirectional,10,37,14.078831726693892,-14.078831726693892
bidirectional,10,38,1.4232614260456273,-1.4232614260456273
bidirectional,10,39,-0.7393531706800331,0.7393531706800331
bidirectional,10,40,-2.52885289818002,2.52885289818002
bidirectional,10,41,1.4933647348837127,-1.4933647348837127
bidirectional,10,42,1.4453105005760563,-1.4453105005760563
bidirectional,10,43,6.835400683283709,-6.835400683283709
bidirectional,10,44,-8.043872992091778,8.043872992091778
bidirectional,10,45,9.233667837837118,-9.233667837837118
bidirectional,10,46,3.0647393552266067,-3.0647393552266067
bidirectional,10,47,-0.7692537733737765,0.7692537733737765
bidirectional,10,48,-0.9314212343245174,0.9314212343245174
bidirectional,10,49,-1.1033697912914988,1.1033697912914988
bidirectional,10,50,-0.6519491911888622,0.6519491911888622
bidirectional,10,51,5.498519782978377,-5.498519782978377
bidirectional,10,52,-3.408085638363474,3.408085638363474
bidirectional,10,53,-3.882386922014973,3.882386922014973
bidirectional,10,54,12.272907247639466,-12.272907247639466
bidirectional,10,55,8.150950443509913,-8.150950443509913
bidirectional,10,56,-4.024963925424373,4.024963925424373
bidirectional,10,57,-1.4607053122331735,1.4607053122331735
bidirectional,10,58,-5.745917404945104,5.745917404945104
bidirectional,10,59,2.9238032620083914,-2.9238032620083914
bidirectional,10,60,-3.3259565640774866,3.3259565640774866
bidirectional,10,61,2.4333972722155295,-2.4333972722155295
bidirectional,10,62,3.399099782072838,-3.399099782072838
bidirectional,10,63,-7.003321882025318,7.003321882025318
bidirectional,10,64,7.046478969671654,-7.046478969671654
bidirectional,10,65,-0.6373756039970004,0.6373756039970004
bidirectional,10,66,-1.7905102142113094,1.7905102142113094
bidirectional,10,67,16.355165069542593,-16.355165069542593
bidirectional,10,68,2.3543899799948633,-2.3543899799948633
bidirectional,10,69,8.44075476239486,-8.44075476239486
bidirectional,10,70,-6.876028473627372,6.876028473627372
bidirectional,10,71,4.352280753694586,-4.352280753694586
bidirectional,10,72,3.5190807913643027,-3.5190807913643027
bidirectional,10,73,4.714823150948803,-4.714823150948803
bidirectional,10,74,-0.6668923586865958,0.6668923586865958
bidirectional,10,75,-0.71704875576647,0.71704875576647
bidirectional,10,76,-3.3319612968263925,3.3319612968263925
bidirectional,10,77,-2.204184458655689,2.204184458655689
bidirectional,10,78,3.6139231627477244,-3.6139231627477244
bidirectional,10,79,-3.1653277832477897,3.1653277832477897
bidirectional,10,80,2.124637020733161,-2.124637020733161
bidirectional,10,81,5.632998669247712,-5.632998669247712
bidirectional,10,82,-5.303965859010958,5.303965859010958
bidirectional,10,83,-2.3535774916985304,2.3535774916985304
bidirectional,10,84,-2.5182331851767543,2.5182331851767543
bidirectional,10,85,-1.858410042369698,1.858410042369698
bidirectional,10,86,-7.446434550008874,7.446434550008874
bidirectional,10,87,-14.007184925168474,14.007184925168474
bidirectional,10,88,2.2364060143919176,-2.2364060143919176
bidirectional,10,89,-1.290900287025977,1.290900287025977
bidirectional,10,90,-1.2327601282456015,1.2327601282456015
bidirectional,10,91,-9.408588100799633,9.408588100799633
bidirectional,10,92,0.5429613115237544,-0.5429613115237544
bidirectional,10,93,1.7886744083180588,-1.7886744083180588
bidirectional,10,94,-2.992760659786171,2.992760659786171
bidirectional,10,95,1.0052594389840124,-1.0052594389840124
bidirectional,10,96,-0.5971392021642714,0.5971392021642714
bidirectional,10,97,-0.12952990310250811,0.12952990310250811
bidirectional,10,98,0.9318093745106069,-0.9318093745106069
bidirectional,10,99,1.7796499494211702,-1.7796499494211702
bidirectional,11,0,3.203954641394148,-3.203954641394148
bidirectional,11,1,3.1862552649644726,-3.1862552649644726
bidirectional,11,2,4.151955506978908,-4.151955506978908
bidirectional,11,3,3.161082351694816,-3.161082351694816
bidirectional,11,4,3.450363989802753,-3.450363989802753
bidirectional,11,5,0.9085242843148364,-0.9085242843148364
bidirectional,11,6,5.488008083775668,-5.488008083775668
bidirectional,11,7,-4.381405234957796,4.381405234957796
bidirectional,11,8,1.2139466244345272,-1.2139466244345272
bidirectional,11,9,-3.5201958420690858,3.5201958420690858
bidirectional,11,10,8.219280988705606,-8.219280988705606
bidirectional,11,11,1.393217815711978,-1.393217815711978
bidirectional,11,12,-1.7280374207534805,1.7280374207534805
bidirectional,11,13,-0.09026623362410646,0.09026623362410646
bidirectional,11,14,-0.7873244150484169,0.7873244150484169
bidirectional,11,15,-5.265032863400123,5.265032863400123
bidirectional,11,16,-0.5759660110197018,0.5759660110197018
bidirectional,11,17,-1.2986510193545655,1.2986510193545655
bidirectional,11,18,-0.16988354759998003,0.16988354759998003
bidirectional,11,19,10.40593562583689,-10.40593562583689
bidirectional,11,20,2.4894542789648284,-2.4894542789648284
bidirectional,11,21,2.787950488182261,-2.787950488182261
bidirectional,11,22,-2.075065041198286,2.075065041198286
bidirectional,11,23,1.4323969294440673,-1.4323969294440673
bidirectional,11,24,0.41793269587653015,-0.41793269587653015
bidirectional,11,25,1.518274734087015,-1.518274734087015
bidirectional,11,26,-5.71959406716411,5.71959406716411
bidirectional,11,27,5.985441821314637,-5.985441821314637
bidirectional,11,28,1.2229546035220125,-1.2229546035220125
bidirectional,11,29,-0.5672086874109823,0.5672086874109823
bidirectional,11,30,0.547021366358436,-0.547021366358436
bidirectional,11,31,-2.046844961840634,2.046844961840634
bidirectional,11,32,-4.232002025282128,4.232002025282128
bidirectional,11,33,-0.3908881602865648,0.3908881602865648
bidirectional,11,34,2.047954101052909,-2.047954101052909
bidirectional,11,35,-0.41671939950995807,0.41671939950995807
bidirectional,11,36,9.847843474912722,-9.847843474912722
bidirectional,11,37,1.8137148552968654,-1.8137148552968654
bidirectional,11,38,4.52097487514385,-4.52097487514385
bidirectional,11,39,2.2829052826555483,-2.2829052826555483
bidirectional,11,40,-5.427952648760382,5.427952648760382
bidirectional,11,41,3.4930216769133438,-3.4930216769133438
bidirectional,11,42,-3.4632361007354575,3.4632361007354575
bidirectional,11,43,-0.40453096271721734,0.40453096271721734
bidirectional,11,44,-0.7014622129706396,0.7014622129706396
bidirectional,11,45,1.5633040857367462,-1.5633040857367462
bidirectional,11,46,-7.163459608442679,7.163459608442679
bidirectional,11,47,-0.7153692989663085,0.7153692989663085
bidirectional,11,48,-0.41537997839220964,0.41537997839220964
bidirectional,11,49,-5.417998331494161,5.417998331494161
bidirectional,11,50,-11.589256247738732,11.589256247738732
bidirectional,11,51,3.808102798017785,-3.808102798017785
bidirectional,11,52,-0.41398771620920627,0.41398771620920627
bidirectional,11,53,-5.942225447749578,5.942225447749578
bidirectional,11,54,-0.0637043256748342,0.0637043256748342
bidirectional,11,55,1.3113547346990657,-1.3113547346990657
bidirectional,11,56,2.0820707326797674,-2.0820707326797674
bidirectional,11,57,6.1248678921897834,-6.1248678921897834
bidirectional,11,58,-1.0306936546330832,1.0306936546330832
bidirectional,11,59,-1.7051372547681325,1.7051372547681325
bidirectional,11,60,-5.20268136836701,5.20268136836701
bidirectional,11,61,2.0741856544700283,-2.0741856544700283
bidirectional,11,62,2.725171715315838,-2.725171715315838
bidirectional,11,63,2.2127195391506262,-2.2127195391506262
bidirectional,11,64,6.736881442775314,-6.736881442775314
bidirectional,11,65,-2.844388983632527,2.844388983632527
bidirectional,11,66,2.678427665750334,-2.678427665750334
bidirectional,11,67,2.6652701987616467,-2.6652701987616467
bidirectional,11,68,-0.14034958908047201,0.14034958908047201
bidirectional,11,69,5.189644193717356,-5.189644193717356
bidirectional,11,70,-0.7071129568794134,0.7071129568794134
bidirectional,11,71,0.0020775954803866625,-0.0020775954803866625
bidirectional,11,72,0.05244886141109362,-0.05244886141109362
bidirectional,11,73,0.380778248031703,-0.380778248031703
bidirectional,11,74,6.865647001722081,-6.865647001722081
bidirectional,11,75,-0.039339929155872255,0.039339929155872255
bidirectional,11,76,8.421167563771519,-8.421167563771519
bidirectional,11,77,1.6598381650517808,-1.6598381650517808
bidirectional,11,78,0.6801822913056128,-0.6801822913056128
bidirectional,11,79,0.41885909604144445,-0.41885909604144445
bidirectional,11,80,2.0731648635496356,-2.0731648635496356
bidirectional,11,81,4.003129719003539,-4.003129719003539
bidirectional,11,82,-5.162245017885255,5.162245017885255
bidirectional,11,83,1.8410735049995282,-1.8410735049995282
bidirectional,11,84,4.464549155329266,-4.464549155329266
bidirectional,11,85,0.44788793227955637,-0.44788793227955637
bidirectional,11,86,4.9470558150268005,-4.9470558150268005
bidirectional,11,87,12.448510770696089,-12.448510770696089
bidirectional,11,88,1.667676381196003,-1.667676381196003
bidirectional,11,89,2.1957765942239575,-2.1957765942239575
bidirectional,11,90,3.2232395410834584,-3.2232395410834584
bidirectional,11,91,0.5420405407514863,-0.5420405407514863
bidirectional,11,92,7.6105168000331105,-7.6105168000331105
bidirectional,11,93,-2.1098277213951206,2.1098277213951206
bidirectional,11,94,-0.6667387877500914,0.6667387877500914
bidirectional,11,95,-0.46585166212099693,0.46585166212099693
bidirectional,11,96,-0.6144090007869352,0.6144090007869352
bidirectional,11,97,-0.4087653511272151,0.4087653511272151
bidirectional,11,98,-0.5884672387592786,0.5884672387592786
bidirectional,11,99,-0.6585977663297768,0.6585977663297768
bidirectional,12,0,0.28098438070426823,-0.28098438070426823
bidirectional,12,1,-0.49241861373604934,0.49241861373604934
bidirectional,12,2,-0.7584961945984219,0.7584961945984219
bidirectional,12,3,-1.1043308019321785,1.1043308019321785
bidirectional,12,4,-0.489951231643289,0.489951231643289
bidirectional,12,5,-1.1127563325316885,1.1127563325316885
bidirectional,12,6,-0.28146504554771923,0.28146504554771923
bidirectional,12,7,-0.20716902809509463,0.20716902809509463
bidirectional,12,8,3.304270747301672,-3.304270747301672
bidirectional,12,9,-0.03554281141597926,0.03554281141597926
bidirectional,12,10,9.153821394005035,-9.153821394005035
bidirectional,12,11,-0.6432614630284945,0.6432614630284945
bidirectional,12,12,0.39000263045711847,-0.39000263045711847
bidirectional,12,13,-0.006849557094525949,0.006849557094525949
bidirectional,12,14,-1.2866768625043363,1.2866768625043363
bidirectional,12,15,0.18909524372915598,-0.18909524372915598
bidirectional,12,16,0.22307781949787397,-0.22307781949787397
bidirectional,12,17,-0.577472462270336,0.577472462270336
bidirectional,12,18,-0.07561896941869861,0.07561896941869861
bidirectional,12,19,-0.08899440204950793,0.08899440204950793
bidirectional,12,20,0.0021289936762514117,-0.0021289936762514117
bidirectional,12,21,5.967746111970214,-5.967746111970214
bidirectional,12,22,-11.78006682608006,11.78006682608006
bidirectional,12,23,-0.319630482068078,0.319630482068078
bidirectional,12,24,0.07837407853710943,-0.07837407853710943
bidirectional,12,25,-4.462514919373106,4.462514919373106
bidirectional,12,26,-16.026155145124193,16.026155145124193
bidirectional,12,27,-0.14354625990567627,0.14354625990567627
bidirectional,12,28,0.07974362755182085,-0.07974362755182085
bidirectional,12,29,0.08043591407749773,-0.08043591407749773
bidirectional,12,30,0.5471445951332043,-0.5471445951332043
bidirectional,12,31,2.2400089816484297,-2.2400089816484297
bidirectional,12,32,1.14367383756651,-1.14367383756651
bidirectional,12,33,-0.21042415756562605,0.21042415756562605
bidirectional,12,34,6.398707304298185,-6.398707304298185
bidirectional,12,35,-0.9517040839694317,0.9517040839694317
bidirectional,12,36,1.3277126068113887,-1.3277126068113887
bidirectional,12,37,-0.31054454743991755,0.31054454743991755
bidirectional,12,38,0.9268888051478825,-0.9268888051478825
bidirectional,12,39,0.07125365698337305,-0.07125365698337305
bidirectional,12,40,-0.17228206833587478,0.17228206833587478
bidirectional,12,41,-0.24202068477558214,0.24202068477558214
bidirectional,12,42,2.7411269539379646,-2.7411269539379646
bidirectional,12,43,-1.6261427305199163,1.6261427305199163
bidirectional,12,44,4.4172299835841216,-4.4172299835841216
bidirectional,12,45,4.009938673881294,-4.009938673881294
bidirectional,12,46,-0.40439842625180233,0.40439842625180233
bidirectional,12,47,-0.21657797486851393,0.21657797486851393
bidirectional,12,48,0.02991249722919065,-0.02991249722919065
bidirectional,12,49,0.5831623077040149,-0.5831623077040149
bidirectional,12,50,1.3132238818836015,-1.3132238818836015
bidirectional,12,51,0.7698159210642217,-0.7698159210642217
bidirectional,12,52,3.9740376076207014,-3.9740376076207014
bidirectional,12,53,0.5339491458261136,-0.5339491458261136
bidirectional,12,54,1.3409882928687011,-1.3409882928687011
bidirectional,12,55,1.5469102728909547,-1.5469102728909547
bidirectional,12,56,1.438681173752144,-1.438681173752144
bidirectional,12,57,0.603199293318383,-0.603199293318383
bidirectional,12,58,4.263835340337664,-4.263835340337664
bidirectional,12,59,-1.331527461114547,1.331527461114547
bidirectional,12,60,-0.20325353791596967,0.20325353791596967
bidirectional,12,61,0.5821282427653216,-0.5821282427653216
bidirectional,12,62,0.03638817904331404,-0.03638817904331404
bidirectional,12,63,-3.1396914901524013,3.1396914901524013
bidirectional,12,64,2.0488881984870346,-2.0488881984870346
bidirectional,12,65,-2.0282256987174776,2.0282256987174776
bidirectional,12,66,0.15879151042770445,-0.15879151042770445
bidirectional,12,67,0.8481427997936635,-0.8481427997936635
bidirectional,12,68,1.228922414791782,-1.228922414791782
bidirectional,12,69,0.3483915555204078,-0.3483915555204078
bidirectional,12,70,0.1571139170986413,-0.1571139170986413
bidirectional,12,71,0.1568832158910709,-0.1568832158910709
bidirectional,12,72,1.1374294806186782,-1.1374294806186782
bidirectional,12,73,-1.3841786437637893,1.3841786437637893
bidirectional,12,74,0.047218330866670044,-0.047218330866670044
bidirectional,12,75,-4.25767894529757,4.25767894529757
bidirectional,12,76,-1.2223830800089388,1.2223830800089388
bidirectional,12,77,-2.5289766762096377,2.5289766762096377
bidirectional,12,78,0.0035759446906240555,-0.0035759446906240555
bidirectional,12,79,-5.377277729412526,5.377277729412526
bidirectional,12,80,9.035484275456952,-9.035484275456952
bidirectional,12,81,-0.17367881137545282,0.17367881137545282
bidirectional,12,82,0.013529419957677646,-0.013529419957677646
bidirectional,12,83,-8.214133687041226,8.214133687041226
bidirectional,12,84,0.5956229454385493,-0.5956229454385493
bidirectional,12,85,0.5493918381349943,-0.5493918381349943
bidirectional,12,86,0.22914777510847273,-0.22914777510847273
bidirectional,12,87,-0.09780051627227238,0.09780051627227238
bidirectional,12,88,0.8477417565959655,-0.8477417565959655
bidirectional,12,89,2.586647689967961,-2.586647689967961
bidirectional,12,90,-0.11197040142110382,0.11197040142110382
bidirectional,12,91,-0.8648048509196542,0.8648048509196542
bidirectional,12,92,0.5178163104986879,-0.5178163104986879
bidirectional,12,93,-0.2625768020777741,0.2625768020777741
bidirectional,12,94,0.1052778016579623,-0.1052778016579623
bidirectional,12,95,1.6334873174349411,-1.6334873174349411
bidirectional,12,96,-1.1594305783272318,1.1594305783272318
bidirectional,12,97,2.4134194610367388,-2.4134194610367388
